event_id,teacher_id,week_start,event_type,event_count
E01316,U061,2025-02-24,login,6
E01317,U061,2025-02-24,plan_created,6
E01318,U061,2025-02-24,feedback_given,8
E01319,U061,2025-09-08,login,9
E01320,U061,2025-09-08,plan_created,12
E01321,U061,2025-09-08,feedback_given,5
E01322,U061,2025-01-27,login,1
E01323,U061,2025-08-04,login,9
E01324,U061,2025-02-10,plan_viewed,2
E01325,U061,2025-03-10,plan_viewed,3
E01326,U061,2025-03-17,plan_shared,5
E01327,U061,2025-04-07,plan_shared,6
E01328,U061,2025-04-07,plan_created,12
E01329,U061,2025-08-11,plan_viewed,8
E01330,U061,2025-08-11,feedback_given,7
E01331,U061,2025-08-11,login,9
E01332,U061,2025-06-02,plan_viewed,3
E01333,U061,2025-03-03,plan_viewed,10
E01334,U061,2025-03-03,feedback_given,10
E01335,U061,2025-03-03,plan_created,5
E01336,U061,2025-02-17,feedback_given,7
E01337,U061,2025-06-23,login,6
E01338,U061,2025-06-23,plan_viewed,10
E01339,U062,2025-08-18,feedback_given,10
E01340,U062,2025-08-18,plan_shared,6
E01341,U062,2025-05-05,plan_created,1
E01342,U062,2025-05-05,feedback_given,9
E01343,U062,2025-05-05,login,5
E01344,U062,2025-08-11,plan_viewed,7
E01345,U062,2025-08-11,login,1
E01346,U062,2025-01-13,plan_viewed,7
E01347,U062,2025-02-10,plan_shared,4
E01348,U062,2025-02-10,plan_created,11
E01349,U063,2024-06-17,plan_viewed,2
E01350,U063,2024-01-08,plan_created,4
E01351,U063,2024-01-08,plan_viewed,8
E01352,U063,2024-09-16,plan_shared,7
E01353,U063,2024-09-16,plan_created,5
E01354,U063,2024-09-30,login,4
E01355,U063,2024-02-19,plan_viewed,11
E01356,U063,2024-02-19,plan_created,7
E01357,U063,2024-02-19,login,11
E01358,U063,2024-07-15,plan_viewed,4
E01359,U063,2024-07-15,plan_shared,1
E01360,U063,2024-08-12,plan_created,7
E01361,U063,2024-08-12,plan_viewed,2
E01362,U063,2024-02-26,plan_shared,10
E01363,U063,2024-02-26,plan_viewed,7
E01364,U063,2024-04-22,plan_created,11
E01365,U063,2024-04-22,plan_viewed,10
E01366,U063,2024-04-22,login,1
E01367,U063,2024-07-29,plan_shared,1
E01368,U063,2024-07-29,feedback_given,9
E01369,U063,2024-08-26,plan_viewed,11
E01370,U063,2024-01-15,feedback_given,2
E01371,U063,2024-07-08,plan_viewed,6
E01372,U063,2024-07-08,login,7
E01373,U063,2024-07-08,plan_shared,2
E01374,U064,2024-09-02,login,7
E01375,U064,2024-09-02,plan_created,5
E01376,U064,2024-11-04,plan_created,10
E01377,U064,2024-11-04,plan_viewed,2
E01378,U064,2024-04-22,plan_created,1
E01379,U064,2024-06-10,plan_viewed,12
E01380,U064,2024-10-21,plan_shared,2
E01381,U064,2024-07-08,plan_viewed,1
E01382,U064,2024-07-08,plan_created,5
E01383,U064,2024-07-08,login,1
E01384,U064,2024-06-03,plan_viewed,2
E01385,U064,2024-08-05,login,5
E01386,U064,2024-08-05,feedback_given,12
E01387,U064,2024-06-24,login,8
E01388,U064,2024-06-03,plan_viewed,3
E01389,U064,2024-12-30,feedback_given,9
E01390,U064,2024-12-30,plan_created,9
E01391,U064,2024-07-29,feedback_given,6
E01392,U064,2024-07-29,login,12
E01393,U064,2024-07-29,plan_shared,8
E01394,U064,2024-07-22,plan_viewed,5
E01395,U064,2024-05-20,login,11
E01396,U064,2024-05-20,plan_shared,11
E01397,U064,2024-07-15,plan_created,1
E01398,U064,2024-07-15,login,4
E01399,U064,2024-07-15,plan_shared,1
E01400,U064,2024-07-15,feedback_given,8
E01401,U064,2024-07-15,plan_shared,2
E01402,U064,2024-09-09,login,9
E01403,U064,2024-11-25,plan_viewed,11
E01404,U064,2024-11-25,feedback_given,3
E01405,U064,2024-11-25,plan_shared,4
E01406,U065,2024-10-21,login,7
E01407,U065,2024-10-21,plan_shared,4
E01408,U065,2024-06-03,feedback_given,11
E01409,U065,2024-06-03,plan_shared,5
E01410,U065,2025-01-13,plan_created,2
E01411,U065,2025-01-13,plan_shared,12
E01412,U065,2025-01-13,feedback_given,2
E01413,U065,2024-08-19,feedback_given,3
E01414,U065,2024-09-02,feedback_given,11
E01415,U065,2024-12-23,plan_viewed,2
E01416,U065,2024-12-23,login,9
E01417,U065,2024-06-10,feedback_given,3
E01418,U065,2024-06-10,plan_shared,7
E01419,U065,2024-12-16,login,1
E01420,U065,2024-12-16,plan_viewed,8
E01421,U065,2024-09-02,plan_created,11
E01422,U065,2024-09-02,login,7
E01423,U065,2024-11-11,plan_viewed,4
E01424,U065,2024-10-28,login,5
E01425,U065,2024-12-23,feedback_given,11
E01426,U065,2024-12-23,login,1
E01427,U065,2024-12-23,plan_created,11
E01428,U065,2024-08-19,plan_shared,2
E01429,U068,2024-04-01,plan_viewed,9
E01430,U068,2024-04-01,plan_shared,2
E01431,U068,2024-04-01,plan_created,5
E01432,U068,2024-06-24,feedback_given,2
E01433,U068,2024-06-24,login,4
E01434,U068,2024-06-24,plan_shared,12
E01435,U068,2024-07-15,plan_shared,4
E01436,U068,2024-07-15,login,6
E01437,U069,2024-09-23,login,1
E01438,U069,2024-09-23,plan_viewed,2
E01439,U069,2024-09-23,feedback_given,3
E01440,U069,2024-12-30,login,5
E01441,U069,2024-12-30,feedback_given,12
E01442,U069,2024-12-30,plan_viewed,4
E01443,U069,2024-07-29,plan_created,3
E01444,U069,2024-07-29,plan_shared,6
E01445,U069,2024-12-09,plan_created,11
E01446,U069,2024-12-16,plan_viewed,3
E01447,U069,2024-12-16,plan_created,5
E01448,U069,2024-06-17,plan_created,10
E01449,U069,2024-10-21,login,8
E01450,U069,2024-10-21,plan_created,4
E01451,U069,2024-12-16,plan_created,1
E01452,U069,2025-01-27,plan_viewed,9
E01453,U069,2025-01-27,plan_shared,3
E01454,U069,2025-01-27,login,3
E01455,U069,2024-07-01,plan_viewed,12
E01456,U069,2024-10-14,feedback_given,9
E01457,U069,2024-10-14,plan_viewed,5
E01458,U069,2024-12-23,plan_viewed,1
E01459,U069,2024-12-23,feedback_given,6
E01460,U069,2024-09-30,plan_viewed,5
E01461,U069,2024-09-30,feedback_given,11
E01462,U069,2024-09-30,plan_created,9
E01463,U069,2025-02-24,plan_shared,7
E01464,U069,2024-08-26,plan_shared,1
E01465,U069,2024-08-26,plan_viewed,4
E01466,U069,2024-08-26,login,10
E01467,U069,2024-11-25,plan_shared,4
E01468,U069,2024-11-25,plan_created,7
E01469,U069,2025-02-24,plan_viewed,11
E01470,U069,2025-01-13,login,5
E01471,U069,2025-01-13,plan_shared,11
E01472,U069,2024-10-21,feedback_given,5
E01473,U069,2024-10-21,login,5
E01474,U069,2024-08-12,login,9
E01475,U069,2024-10-14,plan_created,10
E01476,U069,2024-10-14,feedback_given,6
E01477,U069,2024-10-14,plan_shared,5
E01478,U069,2024-07-08,feedback_given,11
E01479,U071,2024-08-19,plan_shared,9
E01480,U071,2024-08-19,plan_viewed,11
E01481,U071,2024-08-19,feedback_given,3
E01482,U071,2024-06-10,plan_viewed,5
E01483,U071,2024-06-10,plan_created,1
E01484,U071,2024-08-19,plan_shared,5
E01485,U071,2024-10-14,plan_created,8
E01486,U071,2024-06-10,feedback_given,6
E01487,U071,2024-01-29,plan_viewed,3
E01488,U073,2025-05-26,login,12
E01489,U073,2025-05-26,plan_shared,5
E01490,U073,2025-05-26,plan_created,3
E01491,U073,2025-04-14,login,5
E01492,U073,2025-04-14,plan_created,4
E01493,U073,2025-02-03,plan_viewed,11
E01494,U073,2025-02-03,plan_shared,11
E01495,U073,2025-07-07,feedback_given,5
E01496,U073,2025-07-07,plan_created,5
E01497,U073,2025-10-13,plan_shared,11
E01498,U073,2025-10-13,feedback_given,6
E01499,U073,2025-10-06,plan_shared,5
E01500,U073,2025-03-17,login,5
E01501,U073,2025-03-17,plan_shared,5
E01502,U073,2025-02-24,login,9
E01503,U073,2025-02-24,feedback_given,3
E01504,U073,2025-07-07,plan_created,9
E01505,U073,2025-07-07,plan_shared,8
E01506,U073,2025-06-09,plan_viewed,7
E01507,U073,2025-06-09,feedback_given,8
E01508,U073,2025-06-09,plan_shared,7
E01509,U073,2025-07-21,plan_created,7
E01510,U073,2025-07-21,login,2
E01511,U073,2025-03-17,plan_viewed,9
E01512,U073,2025-03-17,plan_shared,6
E01513,U073,2025-03-17,login,3
E01514,U073,2025-10-20,login,7
E01515,U073,2025-10-20,plan_viewed,3
E01516,U073,2025-10-20,plan_created,7
E01517,U075,2024-10-28,login,1
E01518,U075,2024-10-28,feedback_given,2
E01519,U075,2024-11-18,plan_created,10
E01520,U075,2024-11-18,plan_viewed,2
E01521,U075,2025-03-03,feedback_given,2
E01522,U075,2025-03-03,plan_viewed,12
E01523,U075,2025-03-03,plan_created,10
E01524,U075,2025-06-09,plan_created,3
E01525,U075,2025-06-09,plan_shared,9
E01526,U075,2025-06-09,plan_viewed,12
E01527,U075,2025-06-02,plan_shared,11
E01528,U075,2025-08-04,plan_viewed,11
E01529,U075,2025-03-10,plan_created,12
E01530,U075,2025-03-10,feedback_given,4
E01531,U075,2025-03-10,plan_viewed,2
E01532,U075,2024-11-25,plan_shared,10
E01533,U075,2024-12-16,plan_created,2
E01534,U075,2024-12-16,plan_shared,8
E01535,U075,2024-12-16,login,1
E01536,U075,2025-06-09,feedback_given,2
E01537,U075,2025-06-09,plan_created,5
E01538,U075,2025-04-21,plan_shared,9
E01539,U075,2025-04-21,login,5
E01540,U075,2025-07-28,feedback_given,3
E01541,U075,2025-07-28,plan_created,11
E01542,U075,2025-07-28,plan_shared,1
E01543,U075,2025-01-13,plan_shared,3
E01544,U075,2025-06-09,login,8
E01545,U075,2025-06-09,plan_shared,5
E01546,U075,2025-06-09,feedback_given,5
E01547,U075,2024-12-09,feedback_given,5
E01548,U075,2024-12-09,plan_viewed,7
E01549,U075,2024-12-09,login,7
E01550,U075,2024-12-09,feedback_given,3
E01551,U075,2024-12-09,login,1
E01552,U075,2025-03-03,plan_created,1
E01553,U075,2025-03-03,feedback_given,10
E01554,U075,2025-03-10,login,8
E01555,U075,2024-11-11,plan_shared,12
E01556,U075,2024-11-11,feedback_given,8
E01557,U075,2025-02-24,plan_shared,6
E01558,U075,2025-06-09,plan_shared,9
E01559,U075,2025-06-09,plan_viewed,7
E01560,U075,2025-06-09,feedback_given,9
E01561,U075,2024-11-25,plan_shared,6
E01562,U075,2025-07-07,feedback_given,5
E01563,U075,2025-07-07,plan_shared,11
E01564,U077,2025-06-09,feedback_given,7
E01565,U077,2025-07-14,plan_shared,12
E01566,U077,2025-07-14,plan_viewed,6
E01567,U077,2025-07-14,plan_created,10
E01568,U077,2025-09-01,login,2
E01569,U077,2025-09-01,feedback_given,1
E01570,U077,2024-12-23,plan_shared,11
E01571,U077,2024-12-23,login,2
E01572,U077,2024-12-23,plan_created,8
E01573,U077,2025-07-14,plan_shared,2
E01574,U077,2025-07-14,login,3
E01575,U077,2025-06-02,plan_created,10
E01576,U077,2025-06-02,login,5
E01577,U077,2025-02-03,plan_created,8
E01578,U077,2025-05-26,plan_created,2
E01579,U077,2025-05-26,plan_shared,12
E01580,U077,2025-05-26,feedback_given,8
E01581,U077,2025-06-02,login,9
E01582,U077,2025-03-10,plan_viewed,8
E01583,U077,2025-06-30,plan_viewed,12
E01584,U077,2025-06-30,plan_shared,3
E01585,U077,2025-06-30,plan_created,7
E01586,U080,2024-04-15,login,1
E01587,U080,2024-10-28,plan_created,3
E01588,U080,2024-10-28,plan_shared,1
E01589,U080,2024-10-28,login,6
E01590,U080,2024-07-22,login,3
E01591,U080,2024-07-22,plan_created,11
E01592,U080,2024-07-22,plan_shared,12
E01593,U080,2024-09-09,plan_shared,10
E01594,U080,2024-09-09,login,8
E01595,U080,2024-09-02,plan_viewed,2
E01596,U080,2024-09-02,plan_shared,8
E01597,U080,2024-07-29,feedback_given,2
E01598,U080,2024-07-29,plan_created,3
E01599,U080,2024-07-29,plan_viewed,9
E01600,U080,2024-06-03,plan_created,8
E01601,U080,2024-04-29,login,9
E01602,U080,2024-06-17,plan_shared,5
E01603,U080,2024-05-13,plan_viewed,3
E01604,U080,2024-05-13,plan_created,5
E01605,U080,2024-02-19,login,10
E01606,U080,2024-02-19,plan_shared,9
E01607,U080,2024-02-19,plan_viewed,5
E01608,U080,2024-07-15,plan_created,8
E01609,U080,2024-07-15,login,5
E01610,U080,2024-07-15,plan_viewed,11
E01611,U080,2024-01-29,plan_viewed,7
E01612,U080,2024-05-13,plan_viewed,1
E01613,U080,2024-03-18,login,12
E01614,U080,2024-06-17,plan_created,2
E01615,U080,2024-06-17,plan_shared,10
E01616,U080,2024-06-17,feedback_given,10
E01617,U080,2024-02-05,plan_created,10
E01618,U080,2024-02-05,feedback_given,12
E01619,U080,2024-10-21,login,8
E01620,U081,2025-06-23,plan_created,8
E01621,U081,2025-06-23,login,9
E01622,U081,2025-06-23,feedback_given,4
E01623,U081,2025-07-28,feedback_given,4
E01624,U081,2025-07-28,plan_viewed,1
E01625,U081,2025-03-17,plan_shared,9
E01626,U081,2025-11-17,plan_created,1
E01627,U081,2025-11-17,feedback_given,7
E01628,U081,2025-08-11,plan_shared,7
E01629,U081,2025-08-11,feedback_given,9
E01630,U081,2025-08-11,plan_viewed,3
E01631,U081,2025-04-14,plan_created,6
E01632,U081,2025-04-14,plan_viewed,4
E01633,U082,2025-08-18,plan_shared,4
E01634,U082,2025-03-17,plan_created,12
E01635,U082,2025-03-17,plan_shared,9
E01636,U082,2025-03-17,feedback_given,10
E01637,U082,2025-02-24,plan_shared,1
E01638,U082,2025-03-10,plan_shared,8
E01639,U082,2025-04-28,plan_created,6
E01640,U082,2025-04-28,plan_viewed,10
E01641,U082,2025-05-26,plan_shared,8
E01642,U082,2025-05-26,feedback_given,11
E01643,U082,2025-03-31,plan_created,9
E01644,U082,2025-03-31,login,4
E01645,U082,2025-03-31,plan_shared,8
E01646,U082,2025-07-14,feedback_given,12
E01647,U082,2025-06-23,login,11
E01648,U082,2025-06-23,plan_viewed,4
E01649,U082,2025-09-29,plan_viewed,1
E01650,U082,2025-09-29,plan_created,6
E01651,U082,2025-08-11,login,2
E01652,U082,2025-08-11,feedback_given,4
E01653,U082,2025-08-11,plan_shared,3
E01654,U082,2025-09-29,plan_viewed,12
E01655,U083,2024-08-05,plan_viewed,12
E01656,U083,2024-07-08,plan_shared,12
E01657,U083,2024-11-18,feedback_given,8
E01658,U083,2024-11-18,plan_created,1
E01659,U083,2024-11-18,login,5
E01660,U083,2024-09-02,feedback_given,1
E01661,U083,2024-09-02,plan_viewed,5
E01662,U083,2024-09-02,plan_created,10
E01663,U083,2024-10-21,plan_created,7
E01664,U083,2024-10-21,feedback_given,8
E01665,U083,2024-05-20,plan_shared,7
E01666,U083,2024-07-22,feedback_given,5
E01667,U083,2024-07-22,plan_created,1
E01668,U083,2024-07-22,plan_viewed,9
E01669,U083,2024-10-07,login,6
E01670,U083,2024-08-26,plan_shared,12
E01671,U083,2024-08-26,plan_created,10
E01672,U083,2024-08-26,login,7
E01673,U083,2024-11-11,plan_created,7
E01674,U083,2024-11-11,login,12
E01675,U083,2024-11-11,plan_viewed,11
E01676,U083,2024-09-09,feedback_given,12
E01677,U083,2024-09-09,login,10
E01678,U083,2024-09-09,plan_viewed,9
E01679,U083,2024-08-26,feedback_given,8
E01680,U083,2024-08-19,plan_created,5
E01681,U083,2024-09-02,plan_shared,9
E01682,U083,2024-09-09,login,1
E01683,U083,2024-09-09,feedback_given,10
E01684,U083,2024-09-02,plan_viewed,11
E01685,U083,2024-09-02,login,10
E01686,U083,2024-05-06,plan_viewed,10
E01687,U083,2024-09-23,plan_shared,8
E01688,U083,2024-09-23,feedback_given,1
E01689,U083,2024-11-18,feedback_given,1
E01690,U085,2025-03-03,login,1
E01691,U085,2025-03-03,plan_shared,10
E01692,U085,2025-03-03,feedback_given,2
E01693,U085,2024-12-02,login,8
E01694,U085,2024-12-02,plan_viewed,3
E01695,U085,2024-12-02,plan_created,5
E01696,U085,2024-12-02,feedback_given,4
E01697,U085,2024-12-02,plan_shared,11
E01698,U085,2024-10-21,login,11
E01699,U085,2024-08-26,plan_created,11
E01700,U085,2024-08-19,login,8
E01701,U085,2025-04-21,plan_created,1
E01702,U085,2025-04-21,plan_shared,12
E01703,U085,2024-11-25,plan_created,9
E01704,U085,2024-11-25,plan_viewed,12
E01705,U085,2024-08-19,plan_shared,2
E01706,U085,2024-08-19,plan_viewed,9
E01707,U085,2024-08-19,plan_created,8
E01708,U085,2024-09-23,plan_created,6
E01709,U085,2024-09-23,plan_shared,10
E01710,U085,2024-09-23,login,6
E01711,U085,2025-02-03,feedback_given,5
E01712,U085,2024-10-07,plan_viewed,10
E01713,U085,2025-01-13,feedback_given,8
E01714,U085,2025-01-13,plan_viewed,5
E01715,U086,2024-12-09,plan_viewed,1
E01716,U086,2025-04-07,login,1
E01717,U086,2025-01-13,plan_shared,12
E01718,U086,2025-01-13,plan_viewed,12
E01719,U086,2025-01-13,feedback_given,9
E01720,U086,2025-08-18,plan_viewed,10
E01721,U086,2025-08-18,plan_shared,1
E01722,U086,2025-08-18,feedback_given,11
E01723,U086,2025-02-03,plan_created,4
E01724,U086,2025-02-03,login,10
E01725,U086,2025-07-14,login,12
E01726,U086,2025-07-14,feedback_given,2
E01727,U086,2025-07-14,plan_viewed,9
E01728,U086,2024-12-23,feedback_given,5
E01729,U086,2024-12-23,login,4
E01730,U086,2024-12-23,plan_shared,10
E01731,U086,2025-04-07,plan_viewed,4
E01732,U086,2025-05-12,feedback_given,6
E01733,U086,2025-01-20,plan_shared,7
E01734,U086,2025-01-20,feedback_given,6
E01735,U086,2025-01-20,plan_viewed,2
E01736,U086,2025-05-05,login,11
E01737,U086,2025-05-05,plan_created,8
E01738,U086,2025-05-05,plan_shared,10
E01739,U086,2025-03-10,feedback_given,10
E01740,U086,2025-03-10,plan_shared,3
E01741,U086,2025-07-28,feedback_given,11
E01742,U086,2025-08-18,plan_shared,6
E01743,U086,2025-08-18,plan_viewed,6
E01744,U086,2025-08-18,login,2
E01745,U086,2025-01-06,feedback_given,10
E01746,U086,2025-01-06,plan_shared,8
E01747,U086,2025-09-08,plan_shared,8
E01748,U086,2024-12-02,plan_created,7
E01749,U086,2025-03-24,feedback_given,1
E01750,U086,2025-03-24,plan_created,7
E01751,U086,2025-03-24,login,1
E01752,U086,2025-02-10,plan_shared,9
E01753,U086,2025-07-21,feedback_given,3
E01754,U086,2025-07-21,plan_viewed,7
E01755,U086,2025-08-04,plan_viewed,2
E01756,U087,2024-06-10,login,1
E01757,U087,2024-06-10,plan_created,2
E01758,U087,2024-06-10,plan_viewed,12
E01759,U087,2024-06-17,feedback_given,12
E01760,U087,2024-06-17,login,7
E01761,U087,2024-05-20,plan_shared,12
E01762,U087,2024-05-20,login,10
E01763,U087,2024-08-26,plan_shared,1
E01764,U087,2024-09-30,plan_viewed,6
E01765,U087,2024-09-30,feedback_given,8
E01766,U087,2024-09-30,plan_shared,3
E01767,U087,2024-08-26,login,4
E01768,U087,2024-08-26,plan_viewed,5
E01769,U087,2024-08-26,plan_created,8
E01770,U087,2024-06-10,login,9
E01771,U087,2024-09-02,login,6
E01772,U087,2024-09-02,feedback_given,7
E01773,U087,2024-09-02,plan_shared,6
E01774,U087,2024-04-01,plan_created,12
E01775,U087,2024-04-15,login,10
E01776,U087,2024-04-15,plan_viewed,10
E01777,U087,2024-06-03,plan_viewed,5
E01778,U087,2024-03-25,plan_viewed,5
E01779,U088,2024-12-02,plan_shared,5
E01780,U088,2024-09-09,plan_created,5
E01781,U088,2024-09-09,plan_shared,3
E01782,U088,2024-09-09,plan_viewed,2
E01783,U088,2024-08-19,login,10
E01784,U088,2024-08-19,plan_shared,1
E01785,U088,2024-08-19,plan_created,9
E01786,U088,2025-01-13,plan_created,8
E01787,U088,2024-05-27,plan_shared,10
E01788,U088,2024-05-27,plan_viewed,7
E01789,U088,2024-12-02,plan_shared,2
E01790,U088,2024-12-02,feedback_given,12
E01791,U088,2024-12-02,login,12
E01792,U088,2024-07-08,feedback_given,5
E01793,U088,2024-07-08,login,2
E01794,U088,2024-07-15,plan_created,2
E01795,U088,2024-07-15,plan_viewed,12
E01796,U088,2024-08-26,plan_created,9
E01797,U088,2024-08-26,plan_viewed,6
E01798,U088,2024-08-26,login,5
E01799,U088,2024-12-09,login,12
E01800,U088,2024-12-09,plan_created,6
E01801,U088,2024-12-09,plan_viewed,1
E01802,U088,2024-11-25,login,6
E01803,U088,2024-08-12,plan_created,3
E01804,U088,2024-08-12,login,10
E01805,U088,2024-08-12,feedback_given,7
E01806,U088,2024-08-26,plan_shared,3
E01807,U088,2024-08-26,plan_viewed,8
E01808,U088,2024-08-26,login,3
E01809,U088,2024-12-23,plan_shared,11
E01810,U088,2024-12-23,login,2
E01811,U088,2025-01-06,plan_shared,2
E01812,U088,2025-01-06,plan_created,8
E01813,U088,2025-01-06,login,9
E01814,U088,2025-02-17,plan_shared,1
E01815,U088,2024-11-18,plan_viewed,10
E01816,U088,2024-11-18,feedback_given,4
E01817,U088,2024-11-18,login,11
E01818,U089,2025-01-13,plan_shared,5
E01819,U089,2025-01-13,plan_viewed,11
E01820,U089,2025-01-13,plan_created,8
E01821,U089,2025-01-20,feedback_given,8
E01822,U089,2025-01-20,plan_viewed,5
E01823,U089,2025-01-20,login,2
E01824,U089,2024-09-23,plan_viewed,7
E01825,U089,2024-12-30,plan_shared,2
E01826,U089,2024-12-30,feedback_given,3
E01827,U089,2025-01-06,plan_created,12
E01828,U089,2025-01-06,plan_viewed,7
E01829,U089,2024-08-12,feedback_given,11
E01830,U089,2024-08-12,login,4
E01831,U089,2024-06-24,plan_viewed,7
E01832,U089,2024-06-24,plan_shared,1
E01833,U089,2025-02-17,plan_viewed,7
E01834,U089,2025-02-17,login,7
E01835,U089,2024-12-30,feedback_given,1
E01836,U089,2024-12-30,plan_viewed,5
E01837,U089,2025-01-20,plan_shared,1
E01838,U089,2025-01-20,plan_viewed,5
E01839,U089,2025-01-20,feedback_given,8
E01840,U089,2024-12-16,login,3
E01841,U089,2025-02-10,plan_created,10
E01842,U089,2025-03-17,plan_shared,12
E01843,U089,2025-03-17,plan_created,1
E01844,U090,2024-05-20,plan_viewed,2
E01845,U090,2024-05-20,login,11
E01846,U090,2024-05-20,feedback_given,1
E01847,U090,2024-12-02,plan_viewed,9
E01848,U090,2024-07-08,login,7
E01849,U090,2024-07-22,plan_shared,6
E01850,U090,2024-07-22,plan_viewed,7
E01851,U090,2024-07-15,plan_shared,1
E01852,U090,2024-07-15,plan_created,9
E01853,U090,2024-07-15,feedback_given,2
E01854,U090,2024-11-25,feedback_given,3
E01855,U090,2024-11-25,plan_created,5
E01856,U090,2024-08-26,plan_shared,11
E01857,U090,2024-07-29,plan_viewed,12
E01858,U090,2024-06-03,feedback_given,12
E01859,U090,2024-06-03,plan_shared,5
E01860,U090,2024-05-20,plan_created,9
E01861,U090,2024-10-14,plan_created,12
E01862,U090,2024-12-09,plan_shared,10
E01863,U090,2024-12-09,plan_created,7
E01864,U090,2024-12-09,plan_viewed,4
E01865,U090,2025-01-06,plan_viewed,9
E01866,U090,2025-01-06,feedback_given,12
E01867,U090,2024-04-22,plan_viewed,4
E01868,U090,2024-04-22,feedback_given,2
E01869,U091,2025-11-03,feedback_given,7
E01870,U091,2025-11-03,plan_viewed,2
E01871,U091,2025-06-02,login,8
E01872,U091,2025-06-02,plan_viewed,5
E01873,U091,2025-10-20,plan_shared,8
E01874,U091,2025-10-20,feedback_given,12
E01875,U091,2025-10-20,plan_created,7
E01876,U091,2025-08-04,plan_created,10
E01877,U091,2025-08-04,feedback_given,1
E01878,U091,2025-08-04,login,7
E01879,U091,2025-06-02,plan_viewed,10
E01880,U091,2025-06-02,feedback_given,2
E01881,U091,2025-07-07,plan_shared,2
E01882,U091,2025-07-07,plan_created,9
E01883,U091,2025-05-05,feedback_given,10
E01884,U091,2025-06-09,plan_shared,7
E01885,U091,2025-11-24,login,1
E01886,U091,2025-11-24,plan_shared,8
E01887,U091,2025-06-16,plan_viewed,3
E01888,U091,2025-06-16,login,1
E01889,U092,2024-12-16,feedback_given,12
E01890,U092,2024-12-16,plan_created,4
E01891,U092,2024-12-16,plan_shared,9
E01892,U092,2024-11-11,feedback_given,4
E01893,U092,2024-11-11,plan_viewed,6
E01894,U092,2024-11-11,login,8
E01895,U092,2024-11-04,login,7
E01896,U092,2024-11-04,plan_created,12
E01897,U092,2024-11-04,feedback_given,2
E01898,U092,2024-09-23,plan_created,3
E01899,U092,2024-11-25,plan_created,8
E01900,U092,2024-11-25,plan_shared,2
E01901,U092,2024-11-25,login,1
E01902,U092,2024-10-14,plan_shared,3
E01903,U092,2024-10-14,feedback_given,12
E01904,U092,2024-12-09,feedback_given,5
E01905,U092,2024-12-09,plan_created,2
E01906,U092,2024-10-14,plan_viewed,10
E01907,U092,2024-10-14,login,6
E01908,U092,2024-12-16,plan_shared,9
E01909,U092,2024-12-16,login,11
E01910,U092,2024-12-16,feedback_given,4
E01911,U092,2025-01-06,plan_viewed,8
E01912,U092,2025-01-06,login,4
E01913,U092,2025-01-06,plan_shared,6
E01914,U092,2024-06-03,login,12
E01915,U092,2024-11-04,plan_viewed,7
E01916,U093,2025-01-27,plan_created,5
E01917,U093,2025-01-27,login,12
E01918,U093,2025-02-17,plan_created,9
E01919,U093,2025-06-16,plan_created,10
E01920,U093,2025-06-16,login,8
E01921,U093,2025-08-18,plan_created,6
E01922,U093,2025-09-01,plan_shared,1
E01923,U093,2025-09-01,plan_viewed,4
E01924,U093,2025-09-01,feedback_given,5
E01925,U093,2025-03-31,login,6
E01926,U093,2025-03-31,plan_viewed,10
E01927,U093,2025-05-19,login,2
E01928,U093,2025-05-19,plan_shared,10
E01929,U094,2024-10-28,plan_shared,5
E01930,U094,2024-10-28,plan_viewed,10
E01931,U094,2024-10-28,plan_created,2
E01932,U094,2024-11-11,login,10
E01933,U094,2024-11-11,feedback_given,10
E01934,U094,2024-11-11,plan_shared,10
E01935,U094,2025-01-13,login,3
E01936,U094,2025-01-13,feedback_given,1
E01937,U094,2025-01-13,plan_created,4
E01938,U094,2024-12-16,login,3
E01939,U094,2024-11-18,feedback_given,1
E01940,U094,2025-02-03,plan_created,3
E01941,U095,2024-09-23,feedback_given,5
E01942,U095,2024-09-23,plan_viewed,9
E01943,U095,2024-04-29,login,7
E01944,U095,2024-08-26,feedback_given,5
E01945,U095,2024-08-26,plan_viewed,9
E01946,U095,2024-07-29,plan_created,11
E01947,U095,2024-07-29,plan_shared,5
E01948,U095,2024-07-29,login,12
E01949,U095,2024-05-13,login,8
E01950,U095,2024-05-13,feedback_given,12
E01951,U095,2024-07-01,plan_created,6
E01952,U095,2024-07-01,feedback_given,3
E01953,U095,2024-07-01,plan_viewed,1
E01954,U095,2024-08-19,plan_viewed,4
E01955,U095,2024-08-19,feedback_given,10
E01956,U095,2024-11-11,feedback_given,6
E01957,U095,2024-05-27,plan_created,6
E01958,U095,2024-05-27,plan_shared,9
E01959,U095,2024-05-27,feedback_given,4
E01960,U095,2024-03-11,plan_viewed,6
E01961,U095,2024-03-11,login,5
E01962,U095,2024-03-11,plan_created,9
E01963,U095,2024-03-11,plan_viewed,5
E01964,U095,2024-03-11,plan_created,11
E01965,U095,2024-03-11,login,8
E01966,U095,2024-09-02,plan_viewed,5
E01967,U095,2024-12-16,login,1
E01968,U095,2024-10-07,feedback_given,8
E01969,U095,2024-10-07,login,12
E01970,U095,2024-10-07,plan_created,11
E01971,U095,2024-11-04,plan_created,6
E01972,U095,2024-03-18,plan_shared,2
E01973,U095,2024-03-18,login,7
E01974,U095,2024-03-18,plan_created,2
